time,open,high,low,close,tick_volume,spread,real_volume
2025-07-30 20:00:00,3298.05,3305.03,3268.06,3274.79,58088,18,0
2025-07-31 00:00:00,3276.47,3288.48,3273.81,3286.46,22209,18,0
2025-07-31 04:00:00,3286.46,3298.48,3284.92,3298.02,36622,18,0
2025-07-31 08:00:00,3298.07,3314.86,3294.63,3309.81,40536,18,0
2025-07-31 12:00:00,3309.81,3313.17,3293.78,3307.68,47669,18,0
2025-07-31 16:00:00,3307.7,3310.48,3289.64,3295.08,61701,18,0
2025-07-31 20:00:00,3295.07,3298.43,3289.65,3289.86,34232,18,0
2025-08-01 00:00:00,3290.06,3295.16,3286.51,3290.43,22684,18,0
2025-08-01 04:00:00,3290.31,3297.16,3281.5,3292.22,37519,18,0
2025-08-01 08:00:00,3292.22,3300.39,3285.17,3294.33,40335,18,0
2025-08-01 12:00:00,3294.33,3345.21,3292.66,3341.28,49220,18,0
2025-08-01 16:00:00,3341.28,3355.13,3338.77,3347.35,71199,18,0
2025-08-01 20:00:00,3347.35,3363.29,3345.51,3362.74,39692,18,0
2025-08-04 00:00:00,3363.88,3368.9,3350.24,3352.1,14767,18,0
2025-08-04 04:00:00,3352.15,3362.12,3345.02,3358.91,23632,18,0
2025-08-04 08:00:00,3358.91,3362.56,3351.7,3358.43,32558,18,0
2025-08-04 12:00:00,3358.43,3371.52,3352.88,3367.73,41014,18,0
2025-08-04 16:00:00,3367.73,3385.44,3367.05,3371.06,55288,18,0
2025-08-04 20:00:00,3371.06,3377.19,3370.65,3373.23,25725,18,0
2025-08-05 00:00:00,3374.19,3381.27,3373.72,3379.76,15226,18,0
2025-08-05 04:00:00,3379.8,3382.4,3370.99,3371.17,26269,18,0
2025-08-05 08:00:00,3371.17,3375.56,3365.7,3366.07,38324,18,0
2025-08-05 12:00:00,3366.06,3367.08,3349.88,3366.03,46277,18,0
2025-08-05 16:00:00,3366.1,3390.44,3365.9,3382.13,61440,18,0
2025-08-05 20:00:00,3382.14,3382.85,3378.07,3380.39,27289,18,0
2025-08-06 00:00:00,3380.33,3385.4,3378.04,3383.37,17618,18,0
2025-08-06 04:00:00,3383.37,3383.62,3372.2,3372.36,30863,18,0
2025-08-06 08:00:00,3372.36,3378.69,3364.78,3365.12,39434,18,0
2025-08-06 12:00:00,3365.12,3369.25,3358.14,3367.52,45928,18,0
2025-08-06 16:00:00,3367.57,3379.97,3365.28,3376.16,57424,18,0
2025-08-06 20:00:00,3376.19,3377.72,3366.97,3369.15,30164,18,0
2025-08-07 00:00:00,3369.49,3374.88,3365.37,3372.15,15529,18,0
2025-08-07 04:00:00,3372.15,3383.97,3370.04,3377.62,24460,18,0
2025-08-07 08:00:00,3377.62,3397.29,3371.62,3378.25,41347,18,0
2025-08-07 12:00:00,3378.36,3389.84,3371.69,3380.74,53132,18,0
2025-08-07 16:00:00,3380.73,3393.82,3373.85,3388.71,62543,18,0
2025-08-07 20:00:00,3388.72,3401.81,3384.23,3395.59,42519,18,0
2025-08-08 00:00:00,3403.62,3408.8,3386.98,3390.12,33259,18,0
2025-08-08 04:00:00,3390.1,3399.39,3381.04,3394.45,55175,18,0
2025-08-08 08:00:00,3394.45,3404.23,3388.7,3394.21,57951,18,0
2025-08-08 12:00:00,3394.2,3401.77,3380.53,3391.37,70926,18,0
2025-08-08 16:00:00,3391.37,3401.56,3381.1,3397.7,72331,18,0
2025-08-08 20:00:00,3397.7,3404.05,3376.79,3398.47,55578,18,0
2025-08-11 00:00:00,3398.05,3405.25,3381.43,3381.46,21941,18,0
2025-08-11 04:00:00,3381.45,3383.95,3367.69,3375.88,40354,18,0
2025-08-11 08:00:00,3375.87,3380.2,3356.94,3362.02,48378,18,0
2025-08-11 12:00:00,3361.99,3364.0,3344.39,3356.85,51651,18,0
2025-08-11 16:00:00,3356.68,3362.87,3341.49,3344.06,57301,18,0
2025-08-11 20:00:00,3344.11,3358.86,3341.18,3342.54,38571,18,0
2025-08-12 00:00:00,3343.15,3355.74,3342.44,3354.52,19038,18,0
2025-08-12 04:00:00,3354.52,3357.42,3346.2,3354.4,30342,18,0
2025-08-12 08:00:00,3354.4,3358.19,3342.24,3347.9,36198,18,0
2025-08-12 12:00:00,3347.9,3358.11,3336.1,3349.85,47122,18,0
2025-08-12 16:00:00,3349.82,3359.1,3331.06,3349.49,70492,18,0
2025-08-12 20:00:00,3349.49,3350.9,3345.56,3348.01,28742,18,0
2025-08-13 00:00:00,3348.73,3353.61,3342.67,3343.66,17281,18,0
2025-08-13 04:00:00,3343.67,3354.38,3342.62,3351.7,32284,18,0
2025-08-13 08:00:00,3351.7,3363.5,3345.59,3360.19,39203,18,0
2025-08-13 12:00:00,3360.19,3367.18,3355.47,3358.03,42429,18,0
2025-08-13 16:00:00,3358.03,3370.83,3354.25,3357.98,49040,18,0
2025-08-13 20:00:00,3357.98,3359.37,3349.89,3355.87,25619,18,0
2025-08-14 00:00:00,3356.95,3374.72,3356.55,3369.65,21142,18,0
2025-08-14 04:00:00,3369.62,3370.96,3355.44,3360.53,36980,18,0
2025-08-14 08:00:00,3360.44,3366.43,3341.48,3346.14,44568,18,0
2025-08-14 12:00:00,3346.13,3359.1,3341.98,3350.55,46263,18,0
2025-08-14 16:00:00,3350.43,3356.0,3329.77,3334.33,63909,18,0
2025-08-14 20:00:00,3334.33,3341.06,3331.81,3335.26,27465,18,0
2025-08-15 00:00:00,3335.89,3338.8,3332.15,3337.08,16864,18,0
2025-08-15 04:00:00,3337.13,3346.77,3333.27,3345.34,30039,18,0
2025-08-15 08:00:00,3345.35,3348.8,3338.3,3341.3,36395,18,0
2025-08-15 12:00:00,3341.31,3345.02,3333.58,3342.62,40961,18,0
2025-08-15 16:00:00,3342.62,3345.99,3332.94,3338.24,48658,18,0
2025-08-15 20:00:00,3338.23,3339.58,3334.39,3335.18,24620,18,0
2025-08-18 00:00:00,3334.71,3342.77,3323.46,3340.53,24014,18,0
2025-08-18 04:00:00,3340.48,3358.12,3339.52,3357.53,35594,18,0
2025-08-18 08:00:00,3357.53,3358.41,3344.56,3348.72,40345,18,0
2025-08-18 12:00:00,3348.72,3351.74,3343.11,3344.48,31423,18,0
2025-08-18 16:00:00,3344.55,3344.82,3331.69,3334.16,42628,18,0
2025-08-18 20:00:00,3334.16,3334.89,3330.2,3332.69,19977,18,0
2025-08-19 00:00:00,3332.54,3339.06,3325.99,3335.11,17276,18,0
