time,open,high,low,close,tick_volume,spread,real_volume,close_oro,ratio_eur_oro,ratio_desviacion,divergencia_retornos,oro_tendencia,ratio_volatilidad,correlacion,correlacion_ma,oro_momentum
2024-12-18 08:00:00,1.05022,1.0512299999999999,1.04869,1.0493999999999999,12800,11,0,2646.72,0.00039649075081610443,0.42691826298765023,-0.0005352620945824338,-0.008424795852362242,0.4531339041789344,0.235996064706746,0.12702614587911415,0.0037012317213760415
2024-12-18 12:00:00,1.04941,1.05034,1.04818,1.04919,14688,11,0,2643.96,0.000396825216720374,0.670422860951173,0.0008426857940275756,-0.00804392021660317,0.4539495006599196,0.15186560855683814,0.13114891701199727,-0.0007747514181730697
2024-12-18 16:00:00,1.04919,1.05026,1.04663,1.04751,17104,11,0,2636.07,0.0003973756387349349,1.2227981554389797,0.0013829248848383768,-0.007856588469242694,0.518556345126331,0.15414654841776096,0.13541869354493927,-0.0039410542225580825
2024-12-18 20:00:00,1.04751,1.04921,1.03436,1.0349,33957,11,0,2585.62,0.000400252163891059,3.0974339027900473,0.007100267275899519,-0.008773886580879605,0.6038986184681069,0.1725135642701899,0.14073543817898115,-0.024640316265173934
2024-12-19 00:00:00,1.03478,1.03796,1.03429,1.03773,10792,11,0,2611.92,0.00039730543048791694,0.5498869258530845,-0.007437077891907284,-0.008590537166281421,0.5484551313381429,0.41324592090209844,0.1584126762540366,-0.013390648077148182
2024-12-19 04:00:00,1.03773,1.03903,1.03717,1.03812,9826,11,0,2607.14,0.00039818345006405485,1.1939106989698447,0.0022058916652040184,-0.00838954302042384,0.5492738441670563,0.43211744968198984,0.1768919294124951,-0.014954358602345508
2024-12-19 08:00:00,1.03812,1.04222,1.03765,1.04117,22433,11,0,2620.47,0.00039732185447648703,0.4359698650626425,-0.002174879001805019,-0.00817796091832853,0.5493860806445082,0.43129517653839494,0.1954729168112923,-0.008884400671719805
2024-12-19 12:00:00,1.04117,1.04154,1.0385,1.03982,22688,11,0,2596.44,0.0004004791175609681,2.395542277819136,0.00787349247776048,-0.008806322092580605,0.5193333027415891,0.4401062498226832,0.2135605409715519,-0.015033743413490619
2024-12-19 16:00:00,1.03981,1.04069,1.03541,1.0360800000000001,26364,11,0,2592.55,0.00039963742261480014,1.6102182438843573,-0.0020985711302800025,-0.009842743960105682,0.5356561233049375,0.43735717196157187,0.23139049471914058,0.0026802082285874995
2024-12-19 20:00:00,1.03607,1.03766,1.03545,1.03625,12477,11,0,2594.43,0.00039941335861827065,1.3455044280955188,-0.0005610747765769641,-0.010771301275591671,0.5368625850559384,0.43678765359042443,0.24866285993549972,-0.00669622346779386
2024-12-20 00:00:00,1.03613,1.03683,1.03584,1.03625,6276,11,0,2603.71,0.0003979897914898356,0.31471602384134784,-0.003576893575852891,-0.011324991408117602,0.5297499909723011,0.44384647297447977,0.26633435116738846,-0.0013156178801291274
2024-12-20 04:00:00,1.03625,1.03659,1.03558,1.03654,7311,11,0,2600.41,0.00039860637361031535,0.6692268879150252,0.0015472775024527596,-0.011876882217577699,0.5307443355059588,0.4390381351427344,0.2837871320915156,-0.007655115303743187
2024-12-20 08:00:00,1.03654,1.03982,1.03422,1.03826,18917,11,0,2604.96,0.00039857041950740126,0.5689962076036118,-9.03573426274118e-05,-0.01225604089219327,0.5357938701885764,0.43404215736700874,0.3008251680622061,0.003281416092804079
2024-12-20 12:00:00,1.03826,1.04189,1.03789,1.04066,16804,11,0,2609.62,0.0003987783661989102,0.6445942894945919,0.0005226646939067159,-0.010687494436102982,0.54327983309766,0.4476411880385507,0.3157198334610171,0.006584251026981125
2024-12-20 16:00:00,1.04066,1.04447,1.03852,1.04276,26318,11,0,2625.74,0.0003971299519373586,-0.6234221848724504,-0.004159194418086987,-0.009778898314811194,0.5390370494245738,0.44952401383511015,0.32987872419813136,0.012068161407322586
2024-12-20 20:00:00,1.04277,1.04469,1.04213,1.04272,10831,11,0,2622.5,0.00039760533841754056,-0.2290896429430221,0.0011955781237074081,-0.008871967214361029,0.5327311068129436,0.45674089950684743,0.34347474845928183,0.007216625507449059
2024-12-23 00:00:00,1.04261,1.04452,1.04223,1.04355,6224,11,0,2620.9,0.0003981647525659124,0.15296591968454654,0.0014060999515381756,-0.008447753769199868,0.5402777760247938,0.4582427165821077,0.3571948519343863,0.00787952669002201
2024-12-23 04:00:00,1.04355,1.04449,1.04354,1.04397,4863,11,0,2626.86,0.0003974212557958932,-0.4890762712255601,-0.001871555675619696,-0.006964749137142216,0.5377017126599906,0.47150577763503415,0.36942882750282274,0.008407038879675754
2024-12-23 08:00:00,1.04397,1.04415,1.04067,1.04073,9597,11,0,2626.29,0.0003962738311458369,-1.4400198329061251,-0.0028865483531101965,-0.005280220891355122,0.5473633390543853,0.4718823664028211,0.3809195918131215,0.006387903219625901
2024-12-23 12:00:00,1.04073,1.04094,1.03851,1.03988,11666,11,0,2617.38,0.00039729806142019876,-0.6370530529353121,0.002575884077051005,-0.0038435906516928655,0.5440592527469462,0.47502269654012785,0.39264589162367597,-0.00318386435823792
2024-12-23 16:00:00,1.0399,1.0417399999999999,1.03837,1.03971,14990,11,0,2611.31,0.000398156480846778,0.01508375646810432,0.0021556326045512053,-0.0030368180050503522,0.5429207785984114,0.47589600467128435,0.40464088862190295,-0.004266920877025737
2024-12-23 20:00:00,1.0397,1.04137,1.0397,1.04057,5891,11,0,2612.59,0.00039829058520472017,0.07156678672283658,0.00033697829636736287,-0.0020656439170942797,0.5445987637117105,0.4743826922657587,0.42076674280734894,-0.003170666564920377
2024-12-24 00:00:00,1.04008,1.0408,1.03976,1.04022,2966,11,0,2617.57,0.00039739911444584093,-0.7491205061362058,-0.002242508542740551,-0.0010698426053662583,0.5428657662627627,0.4748449534903017,0.4368016630609759,-0.0035365417266242094
2024-12-24 04:00:00,1.04022,1.04083,1.03882,1.03965,4137,11,0,2619.28,0.0003969220549158547,-1.112657744976964,-0.001201238666534321,-0.0002639210063441291,0.4266093587664001,0.47482730284454566,0.45191734998969374,-0.002669164486785447
2024-12-24 08:00:00,1.03965,1.04051,1.03896,1.03915,6169,11,0,2613.61,0.00039759183657852546,-0.4687621400605913,0.0016837859388957321,-0.0003939140282632163,0.48033403568813415,0.4768185855614132,0.4550959832226595,-0.00144037166937927
2024-12-24 12:00:00,1.03915,1.04031,1.03887,1.0402,7670,11,0,2614.19,0.0003979052784992675,-0.14213720512987899,0.000788525944073859,-0.0004215185204699223,0.4884958300910154,0.4765506191015469,0.45731764169363737,0.001102894715679037
2024-12-24 16:00:00,1.0402,1.04096,1.03831,1.0388,10595,11,0,2616.96,0.0003969491318170702,-1.0588642368820393,-0.0024054966558767488,-0.0002023069614091555,0.48291265155327073,0.47788368898605027,0.4596470673160201,0.001672669649658065
2024-12-24 20:00:00,1.0388,1.03971,1.03864,1.03921,2106,11,0,2615.56,0.00039731835629846,-0.6492899138117538,0.0009296580521215292,-0.00024008741474499835,0.6599142362888135,0.45161491669146553,0.46022250065945924,-0.0007678877737750112
2024-12-26 00:00:00,1.03986,1.04042,1.03924,1.03967,4412,11,0,2626.68,0.0003958114425815098,-2.164273006784141,-0.0038088356752137287,8.383360634469507e-05,0.5142940459339934,0.45073798613619565,0.46089154136819044,0.0028252038728198148
2024-12-26 04:00:00,1.03968,1.04038,1.03961,1.03974,3563,11,0,2626.33,0.00039589084387719754,-1.896982831080843,0.00020057711091348018,0.0006941703580972425,0.5129500761835074,0.4571524021909606,0.46190977879821726,0.004866831700215402
2024-12-26 08:00:00,1.03974,1.03999,1.039,1.03986,4702,11,0,2627.26,0.00039579638102053084,-1.731675294844708,-0.00023869283167510247,0.0015523597640281599,0.5371395996431366,0.46576568465970286,0.4630057393824784,0.00499963659871705
2024-12-26 12:00:00,1.03986,1.04053,1.03922,1.04022,5239,11,0,2623.08,0.00039656434420604785,-0.8139062301530137,0.0019372116175887522,0.0022202691073772403,0.5339066846417987,0.46243677566145286,0.46417567140841437,0.0023385913426265947
2024-12-26 16:00:00,1.04022,1.04223,1.03945,1.04116,10834,11,0,2629.32,0.0003959807098413278,-1.3330169673534116,-0.0014752278439615907,0.0027560332300103417,0.5116679466495748,0.4617056198586867,0.4655588445329982,0.005260823685941052
2024-12-26 20:00:00,1.0411299999999999,1.04295,1.04112,1.04224,6766,11,0,2633.44,0.0003957713105291938,-1.4557064724895006,-0.0005296405207138033,0.002686300872324528,0.471414047379652,0.4630212227419702,0.46632784626816914,0.0025735909970001636
2024-12-27 00:00:00,1.04153,1.0424,1.04117,1.04127,4935,11,0,2632.2,0.00039558924093913833,-1.4807223808662486,-0.00045982074660710914,0.003137773322505247,0.539939670665319,0.4638733955144628,0.46704531535213684,0.0022350580467800363
2024-12-27 04:00:00,1.04127,1.04137,1.04063,1.04088,4224,11,0,2631.41,0.0003955597949388351,-1.3486270749206695,-7.441345631586938e-05,0.0034856625745654218,0.5486534700361345,0.46453017362616134,0.4674347790581025,0.0015795924270911588
2024-12-27 08:00:00,1.04088,1.0425200000000001,1.04046,1.04164,7600,11,0,2624.04,0.00039696041218883853,0.21078224899346762,0.0035309312204088172,0.003710551982497233,0.5146171628756829,0.46457816694352366,0.4677515515761733,0.00036598197538761923
2024-12-27 12:00:00,1.04164,1.0443500000000001,1.04111,1.0438,8360,11,0,2618.8,0.00039857950206201315,1.8033109794464712,0.004070573864165761,0.0035485563983642127,0.5781850128816298,0.4624172088092726,0.46729712313488525,-0.004001034488004485
2024-12-27 16:00:00,1.0438,1.04393,1.04141,1.04209,14517,11,0,2615.9,0.00039836767460529833,1.4065719124282436,-0.0005308674497224164,0.0028386378051668045,0.47732606253262366,0.45270116784675235,0.4663380632070817,-0.006660489701682981
2024-12-27 20:00:00,1.04209,1.04299,1.04204,1.04224,6571,11,0,2621.65,0.0003975511605286747,0.5887952100163556,-0.002054154755328552,0.0023126484373558803,0.48655895001531424,0.45323321446489173,0.46524858910331995,-0.004008054099232439
2024-12-30 00:00:00,1.04262,1.04336,1.04217,1.04248,2986,11,0,2624.16,0.0003972623620510945,0.3636088900066854,-0.0007271390590717353,0.0019335962345757305,0.5083658768582117,0.4514775541614577,0.46402766657782857,-0.0027551768823558254
2024-12-30 04:00:00,1.04248,1.0427,1.04204,1.04248,2398,11,0,2623.71,0.00039733049765408525,0.5061658702580057,0.00017148344613127087,0.0016607467828517388,0.49932618283604735,0.44938772019902706,0.4627779179744921,-0.00012576027804456213
2024-12-30 08:00:00,1.04248,1.0439,1.04088,1.04334,9050,11,0,2612.85,0.00039931109707790345,2.1780277511721184,0.004964132841419722,0.0009319543613212451,0.4512765990113491,0.4590357851309479,0.4619874595565244,-0.002272032992210238
2024-12-30 12:00:00,1.04335,1.04581,1.03846,1.03876,15933,11,0,2606.55,0.0003985191153056722,1.306977939941044,-0.0019785880809796152,-5.4808024403321263e-05,0.6687332833662184,0.45797787458991335,0.46114498814379273,-0.003574295653503534
2024-12-30 16:00:00,1.03879,1.04086,1.03709,1.0394,22092,11,0,2605.27,0.0003989605683863861,1.5345068632213614,0.0011071897912814377,-0.0008220800291030776,0.6878251374203748,0.461210677940396,0.4603645927627419,-0.006247973604409429
2024-12-30 20:00:00,1.0394,1.04067,1.0393,1.04061,6741,11,0,2605.92,0.0003993253822066679,1.6564781475992545,0.0009146388594849508,-0.0015842023524617003,0.6910285101354878,0.46111224700445386,0.45959267415788724,-0.006950795683190014
2024-12-31 00:00:00,1.03997,1.04129,1.03953,1.04115,4416,11,0,2608.85,0.0003990838875366541,1.321060695604862,-0.0006054365899477165,-0.0020109679443768005,0.6720660317236076,0.458317470924718,0.45861436325482063,-0.005663735702497674
2024-12-31 04:00:00,1.04115,1.04144,1.04021,1.04034,3899,11,0,2604.35,0.0003994624378443758,1.430708070939503,0.0009469120625413829,-0.0022767970729511864,0.6683646337965088,0.4620440937219222,0.45913582210634346,-0.003253152687678229
2024-12-31 08:00:00,1.04034,1.0424,1.03991,1.04181,9826,11,0,2615.17,0.0003983718075689152,0.6058210344335185,-0.0027415879207530747,-0.0021634416174370584,0.6886412181015168,0.4630050657048968,0.45974917608477844,0.0033070533847421313
2024-12-31 12:00:00,1.04181,1.04196,1.03831,1.03925,12725,11,0,2613.2,0.000397692484310424,0.06617200109759269,-0.0017039647719728768,-0.0024330624569627994,0.7462319910631977,0.48010813004363145,0.4608969624774121,0.003043830389940272
2024-12-31 16:00:00,1.03925,1.03938,1.03437,1.03482,20905,11,0,2624.18,0.0003943403272641359,-2.1248755575460017,-0.008464434426488698,-0.0025957154974640424,0.7924091316938997,0.4780127201336667,0.46150931425111025,0.007007122244734987
2024-12-31 20:00:00,1.03479,1.03642,1.03451,1.0354,5265,11,0,2623.68,0.0003946365410415905,-1.7230034008272739,0.0007510196591020701,-0.002737633275244638,0.8050626271523957,0.43611666249620484,0.46019330859284785,0.005684497000594035
2025-01-02 00:00:00,1.03512,1.03603,1.03433,1.03574,7056,11,0,2632.94,0.00039337774503027037,-2.137892167467445,-0.0032010183214652432,-0.0021657822938994605,0.7701469401101341,0.4393632130358626,0.4590761882517067,0.010977787163783725
2025-01-02 04:00:00,1.03574,1.03754,1.03572,1.03634,4434,11,0,2634.03,0.0003934427474250483,-1.8677962523700526,0.0001653100758074455,-0.0013042379208831004,0.7722543044490718,0.43917237825430133,0.4578837460273232,0.007211768259807183
2025-01-02 08:00:00,1.03635,1.03722,1.03455,1.03509,13486,11,0,2636.11,0.0003926581212468372,-1.971508806556839,-0.001995832366447403,-0.00041333986367929896,0.7740053458694159,0.45138078769460743,0.4572591156363305,0.00876702893004766
2025-01-02 12:00:00,1.03509,1.03567,1.03108,1.03127,23768,11,0,2642.98,0.00039019213160901707,-2.449192043627414,-0.006296613137954932,0.000634276242369047,0.8204387145363891,0.4610514076750779,0.4570851773387763,0.007164142703625531
2025-01-02 16:00:00,1.03127,1.03232,1.02233,1.02641,32606,11,0,2656.45,0.000386384084021909,-2.777466406580696,-0.009809155713608742,0.0019467299955384949,0.859727681871283,0.443633361081749,0.4560379370456875,0.012490090254909214
2025-01-02 20:00:00,1.02641,1.02682,1.02475,1.02665,8810,11,0,2658.08,0.0003862374345392163,-2.2650472840770344,-0.0003797761683497214,0.0034528177352426428,0.8496397433933819,0.41075657646895936,0.45345490542867184,0.009548261639080291
2025-01-03 00:00:00,1.0256,1.02731,1.02536,1.02667,5049,11,0,2659.38,0.00038605614842557285,-1.9444555969265858,-0.0004695939851957487,0.004719993794693509,0.8636669268012277,0.4083926371281812,0.4512394788927433,0.009624036172708683
2025-01-03 04:00:00,1.02667,1.02741,1.02641,1.02716,5891,11,0,2658.49,0.00038636970611136405,-1.6338330312374216,0.0008119356483572426,0.006034126678463941,0.8712737476640288,0.3918353921769797,0.4481695877783477,0.008489782292848025
2025-01-03 08:00:00,1.02716,1.02995,1.0268,1.02895,14587,11,0,2653.71,0.00038774018261226735,-1.218490666189309,0.0035406822648974545,0.006820381606471814,0.8748524320379785,0.3874884499815135,0.44497013256935053,0.004059811273638081
2025-01-03 12:00:00,1.02895,1.03027,1.02784,1.02924,13873,11,0,2649.87,0.00038841150697958767,-0.984696383967001,0.0017288714721133136,0.0074746987224546466,0.8634928918285094,0.3796521896978242,0.44148335604429034,-0.0024769899678142027
2025-01-03 16:00:00,1.02924,1.03054,1.02722,1.02978,20307,11,0,2641.85,0.0003897950299979181,-0.6421186310491769,0.003551222538937693,0.0076535561021143965,0.8973915822731977,0.376585330071335,0.4373608332913097,-0.006105911033527978
2025-01-03 20:00:00,1.02978,1.03093,1.02918,1.03079,8614,11,0,2640.2,0.00039042118021362024,-0.4511660788081974,0.0016053543470417875,0.007801868198658315,0.8567594089564328,0.37207308989384114,0.4330655940565061,-0.007212207356601996
2025-01-06 00:00:00,1.03017,1.03131,1.02931,1.03118,6194,11,0,2641.4,0.00039039145907473306,-0.38678368409986674,-7.616043641922587e-05,0.007885511575177874,0.8601143705320031,0.37010023182890583,0.4285100717509317,-0.006428461269367136
2025-01-06 04:00:00,1.03118,1.03178,1.03081,1.03084,5826,11,0,2633.79,0.00039139035382471647,-0.09779444388515032,0.0025513285784817263,0.00750561939043368,0.7935153160298544,0.36912101753101256,0.4239105102772595,-0.007506472071175829
2025-01-06 08:00:00,1.03084,1.03687,1.03073,1.03548,17286,11,0,2632.71,0.00039331335392048494,0.4339912872242394,0.004911238972227117,0.006492198676666807,0.9200115479545106,0.3789451581619005,0.41994189463911863,-0.006475789378346808
2025-01-06 12:00:00,1.03548,1.04364,1.03285,1.04161,34111,11,0,2624.1,0.00039693990320490834,1.4274331612464708,0.009190354209888563,0.005132600090264505,1.0462178425656632,0.38118506477287833,0.41589894319166654,-0.006718776614872191
2025-01-06 16:00:00,1.04161,1.04233,1.03525,1.03872,33215,11,0,2636.77,0.00039393652081903244,0.7701811931569902,-0.007602873026954615,0.00400735405917711,1.043500548386227,0.3394800668819614,0.4097226932505197,-0.0012991440042420255
2025-01-06 20:00:00,1.03872,1.03919,1.03766,1.03892,10309,11,0,2635.86,0.0003941483993838823,0.9486129871286639,0.0005376638881943174,0.0029665575960254585,1.0242240540455536,0.3129690326716136,0.4013657383819188,-0.0020973726054365205
2025-01-07 00:00:00,1.03811,1.03903,1.03758,1.03807,5592,11,0,2638.9,0.0003933722384326803,0.7386353785331182,-0.0019714810901002577,0.0022165548784155165,1.0092415614102008,0.31053445378090594,0.39299182506428076,0.0019401698692758096
2025-01-07 04:00:00,1.03807,1.04028,1.03795,1.03963,5671,11,0,2644.32,0.000393155896411932,0.710662137533876,-0.0005510972596309838,0.0017441633714042155,1.0040679348345356,0.3211626843033729,0.38724412615463916,0.004409904622993066
2025-01-07 08:00:00,1.03963,1.04341,1.03959,1.04275,17440,11,0,2641.46,0.0003947627448456536,1.1662385436231661,0.004082631189690766,0.0013665724184014003,1.0832397157415012,0.32025786640499426,0.38128885882309577,0.006615601539575522
2025-01-07 12:00:00,1.04275,1.04342,1.03859,1.03964,20470,11,0,2662.39,0.0003904912503427371,-0.09872990221543072,-0.01090614648728816,0.0015013330354866693,0.898496951713172,0.35429284763075986,0.3770448822919187,0.009716433363547106
2025-01-07 16:00:00,1.03964,1.03975,1.03529,1.03664,29880,11,0,2652.67,0.0003907911651279654,0.023921468059716906,0.0007652408077136741,0.0013286338546778813,0.8786924119871048,0.3084403038156481,0.3698978580979707,0.006377425204677101
2025-01-07 20:00:00,1.03664,1.03692,1.03388,1.03395,10641,11,0,2648.0,0.000390464501510574,-0.08304690697538117,-0.000834431682023129,0.001334876643626043,0.8595142489867027,0.3217737461350501,0.36293397502096936,0.003448406533025139
2025-01-08 00:00:00,1.034,1.03525,1.03384,1.03524,5030,11,0,2648.72,0.0003908453894711408,-0.03530185319128435,0.0009757392126432674,0.0014372533647464855,0.8402090869331259,0.32439477679627104,0.3569720458066954,0.001663943849458338
2025-01-08 04:00:00,1.03524,1.03554,1.03458,1.03545,4378,11,0,2649.89,0.0003907520689538056,-0.15181697784574127,-0.00023887128171362626,0.0018381624433777876,0.8409401301583526,0.32432138310785485,0.3526502861386402,0.003191416867944108
2025-01-08 08:00:00,1.03545,1.03571,1.03149,1.03189,16213,11,0,2653.55,0.00038887151174841247,-0.9431763164308432,-0.004819308100218356,0.0019881498197041637,0.8918465397766607,0.31231634912301,0.3478464717383817,-0.003320324971172406
2025-01-08 12:00:00,1.03189,1.03212,1.02724,1.03029,28115,11,0,2660.25,0.0003872906681702847,-1.6239778361213006,-0.00407547231653993,0.0023162830842874365,0.8839698024070188,0.31411637732686104,0.3439605209958757,0.00285749829417159
2025-01-08 16:00:00,1.0303,1.03142,1.02883,1.03049,24550,11,0,2655.65,0.00038803682714213085,-1.3440952078014832,0.001923280895265722,0.002552042768455995,0.8748179240232092,0.30248163933609096,0.33971018046360457,0.0028889728096677114
2025-01-08 20:00:00,1.03049,1.03241,1.03049,1.03187,10780,11,0,2661.17,0.0003877505007196083,-1.4199705209530626,-0.0007394184182518693,0.0027153508396790455,0.8766178681581767,0.30250671971005044,0.3358529069642159,0.004700383581503598
2025-01-09 00:00:00,1.03131,1.03184,1.0304,1.03141,6115,11,0,2658.4,0.0003879814926271441,-1.248862074923059,0.0005951029557921261,0.003033830891506089,0.9044769151759923,0.30575497160377363,0.3323113890408378,0.0032114540603573882
2025-01-09 04:00:00,1.03138,1.03213,1.03049,1.03065,6503,11,0,2658.44,0.0003876897729495494,-1.253351304746697,-0.0007519020173403224,0.0025764279876670285,0.9059479255966943,0.33689690965158764,0.3305525800287251,0.0018428143430497812
2025-01-09 08:00:00,1.03065,1.03172,1.0283,1.0305,18690,11,0,2664.91,0.00038669223350882393,-1.4589398337444999,-0.0025792973666944885,0.002675161544118737,0.892592643933824,0.3490542050561744,0.3295002786900886,0.001751715064373549
2025-01-09 12:00:00,1.0305,1.03188,1.02955,1.03078,16132,11,0,2672.72,0.00038566703582866894,-1.5897656156020488,-0.0026589678250401594,0.0032329443317175048,0.9131883947969945,0.3458334719897088,0.3283359014130234,0.006427804868864406
2025-01-09 16:00:00,1.03078,1.03146,1.02905,1.02966,13500,11,0,2665.98,0.0003862219521526793,-1.2660758447007567,0.0014352197573537229,0.0037639790786912616,0.8035394345237645,0.3521094021788474,0.3269941136138707,0.0018074756592025842
2025-01-09 20:00:00,1.02966,1.03032,1.02932,1.0299,4062,11,0,2670.05,0.00038572311379936704,-1.3528136055091562,-0.0012935564606388894,0.004373481430059044,0.651415453783791,0.35127188283016253,0.325498454516735,0.004382335239241586
2025-01-10 00:00:00,1.02955,1.03043,1.02914,1.03015,5457,11,0,2671.12,0.0003856621941357932,-1.2508776743649985,-0.00015799954535911098,0.004888004552899676,0.6660437708481824,0.3519377530477394,0.32612133882502387,0.004769714569446748
2025-01-10 04:00:00,1.03015,1.03032,1.02839,1.02849,5086,11,0,2674.87,0.0003845009290171111,-1.505423666233544,-0.003015321291083173,0.005232468383424933,0.6734431900066707,0.3564819719843976,0.3282969857906631,0.003737462053127416
2025-01-10 08:00:00,1.02849,1.03114,1.02804,1.02995,12205,11,0,2678.63,0.0003845062587964743,-1.3749935111004141,1.3881036174945294e-05,0.005784062665894463,0.6935007448400375,0.3521117848968203,0.3303758523464587,0.0022112305067498728
2025-01-10 12:00:00,1.02995,1.03116,1.02124,1.0256,20596,11,0,2682.72,0.00038229856265283,-1.9108355466761695,-0.005750405940557535,0.0061811657043104205,0.7528225087714453,0.35906656298031936,0.3322710462803061,0.006279116872594637
2025-01-10 16:00:00,1.0256,1.0278,1.0227,1.02444,36348,11,0,2696.08,0.00037997388801519244,-2.4315015796157953,-0.006111065519736614,0.006915259820637923,0.6326800186632595,0.34436300970359685,0.3334763034452362,0.009748881107095375
2025-01-10 20:00:00,1.02444,1.02483,1.02344,1.02382,11964,11,0,2689.15,0.00038072253314244274,-1.874083926147874,0.0019651898051082917,0.0074527628054915996,0.7269381868054022,0.33229369104516737,0.33237634561595664,0.006749977537512386
2025-01-13 00:00:00,1.02338,1.02494,1.02293,1.02413,6169,11,0,2685.67,0.00038133128790953464,-1.506101602881774,0.0015968768097278652,0.007674459372124509,0.7600185527312825,0.3301971705995551,0.33346418895515195,0.004037579396382052
2025-01-13 04:00:00,1.02413,1.02447,1.02072,1.02191,7475,11,0,2686.91,0.00038032907689502073,-1.619392380301012,-0.0026294032954875535,0.007537148790394651,0.7776510973301206,0.3220663966612484,0.33347882148146185,0.0030911324072380175
2025-01-13 08:00:00,1.02191,1.02309,1.01768,1.01928,22374,11,0,2684.83,0.0003796441487915436,-1.6468801669585582,-0.001799488722156073,0.007587705490182274,0.7654556727560335,0.32546058988392673,0.33353211213584466,0.0007865151786248248
2025-01-13 12:00:00,1.01929,1.02201,1.01856,1.02079,18976,11,0,2669.27,0.0003824229096344694,-0.731503129836473,0.007276963106503165,0.006988792774909894,0.641795943658987,0.32887145385126326,0.33375961567301504,-0.009944066941633745
2025-01-13 16:00:00,1.02079,1.0219,1.01913,1.02175,19758,11,0,2660.76,0.0003840068251176355,-0.1431935892507144,0.004128585665013507,0.006297659732438677,0.5740884760158282,0.3080638506323147,0.33354699074848027,-0.010557239276351216
2025-01-13 20:00:00,1.02175,1.02465,1.02062,1.02414,8810,11,0,2662.77,0.00038461451796437547,0.11529175028580912,0.0015837007893455546,0.005504923374223253,0.6308396467113301,0.2985687969669683,0.33276961173048564,-0.008526736345120578
2025-01-14 00:00:00,1.02375,1.02772,1.02345,1.02484,11462,11,0,2670.6,0.00038374897026885343,-0.12120858141800547,-0.0022570465714268906,0.004805209175320066,0.6247409252652774,0.29969147973592436,0.33263010375047736,-0.006070169823328642
2025-01-14 04:00:00,1.02484,1.02549,1.02376,1.02447,8111,11,0,2668.5,0.0003839123102866779,0.011728099572540823,0.00042530818231589773,0.003968320927408968,0.6126156103401518,0.3018459971055475,0.33259706762025215,-0.006082321785736866
2025-01-14 08:00:00,1.02447,1.02746,1.02444,1.02588,19734,11,0,2667.27,0.0003846179801819838,0.3827272598540544,0.0018372545234635052,0.0025646010830177876,0.6347991072039383,0.3021198312841304,0.33241531060427004,-0.0007492685266009547
2025-01-14 12:00:00,1.02588,1.02725,1.0239,1.02524,21878,11,0,2662.85,0.00038501605422761325,0.6542659492074734,0.0010332704335832554,0.0015729879398845101,0.625720616386638,0.2959730940315187,0.33036911982326655,0.0007854898600399007
2025-01-14 16:00:00,1.02524,1.03041,1.02427,1.02881,26986,11,0,2668.95,0.00038547368815451775,0.9222962825496769,0.0011913328286172753,0.0007426730834286973,0.7110236858604989,-0.03194371013599118,0.3113192240636583,0.0023208914025618643
2025-01-14 20:00:00,1.02881,1.03079,1.02862,1.03071,8497,11,0,2676.96,0.0003850300340684956,0.7381631067010963,-0.0011543863707756952,7.992243527580994e-06,0.7299307674804605,-0.07869828718390856,0.29009263610497743,0.00238148730622334
2025-01-15 00:00:00,1.0302,1.03081,1.02972,1.02993,4751,11,0,2669.76,0.00038577624955052136,1.121312390598202,0.0019328581708658588,-0.0008191146221134145,0.7237002972040534,-0.06470380313136241,0.269251975839467,0.0004721753794267869
2025-01-15 04:00:00,1.02993,1.03046,1.02918,1.0293,5802,11,0,2679.39,0.00038415460235352084,0.3838837993902162,-0.00421875786040915,-0.0008080802534139561,0.6967212557271857,-0.0945436062766987,0.24696120138412386,0.0045439719263515865
2025-01-15 08:00:00,1.0293,1.03167,1.02865,1.03097,16728,11,0,2685.92,0.00038384240781557153,0.2829687886661816,-0.0008146600149312455,-0.0002699582275820481,0.6977863316719044,-0.1314851627658613,0.22279005559344384,0.008663649848846156
2025-01-15 12:00:00,1.03097,1.0354,1.0293,1.0344,18779,11,0,2693.85,0.0003839857453087589,0.37318106363661596,0.00037453049654456727,0.0004738500252201235,0.7179686127790252,-0.14025030542387373,0.19795344172303025,0.009329511605687735
2025-01-15 16:00:00,1.0344,1.03452,1.02575,1.02851,25105,11,0,2692.82,0.0003819453212617256,-0.6249158050308037,-0.005311769801171762,0.0008411926913331554,0.863410836671119,-0.1169718347867051,0.174499260738854,0.005924630924631025
2025-01-15 20:00:00,1.02851,1.02984,1.02839,1.02899,6639,11,0,2695.86,0.0003816926695006417,-0.7338163339144999,-0.0006622334995629586,0.0014312409449528355,0.7877960095631429,-0.10355180618428847,0.15136834228062362,0.009776159654800498
2025-01-16 00:00:00,1.02827,1.02996,1.02822,1.02892,8150,11,0,2696.03,0.00038164263750774285,-0.8510452637677314,-0.0001310875264241007,0.002036395859515218,0.8555499660000254,-0.10149644405874825,0.12907536959250637,0.0062103687779682115
2025-01-16 04:00:00,1.02895,1.02935,1.02801,1.02816,7984,11,0,2694.75,0.00038154188700250486,-0.9548429446925271,-0.0002638664074856578,0.002774709220008217,0.8821939750550452,-0.10758312335137292,0.10708152887267934,0.003287514147852555
